segment_id,event_id,event_start,region_id,highway,log_length_meters,oneway,sinuosity,bearing_sin,bearing_cos,vertex_count,prior_exposure_count,prior_exposure_frequency,prior_observed_events,years_since_prior_positive,target,split
osm-gaul2-73705-3060053325-6147539048-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,primary,4.905067349519131,1.0,1.000634883706231,-0.1997971533869772,0.9798372811331791,5.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060053330-3060053325-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,5.896362345674656,1.0,1.0011294154364054,-0.07288741582324126,0.9973401749727171,9.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060053633-3060053330-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,3.420117266514666,1.0,1.0748856053387377,-0.7771868340032126,0.6292699143070983,5.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060053633-3060053713-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,5.205708534815374,0.0,1.0576008316285013,-0.9231261034654032,-0.3844973304208778,9.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060053633-3060077745-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,3.8422226651688707,0.0,1.0,0.9132254199009321,0.40745469987075417,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060053639-3060053704-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary_link,4.04709570962149,1.0,1.0115336921241358,0.9910868264400268,-0.13321750056593984,7.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060053639-3060077745-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,3.282563984550933,1.0,1.0015942834551343,0.3808404714781925,-0.9246407601248542,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060053646-3060053639-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,5.84633761387174,1.0,1.0073109851343194,0.19187126751576813,-0.9814201020469738,10.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060053646-7739088898-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,primary_link,6.234593062035271,1.0,1.0010122611010772,0.14230119645063652,-0.9898234031829705,9.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060053704-1565007543-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,8.159754527346085,0.0,1.4604884237492983,0.9999996268022524,-0.0008639417549427789,96.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060053704-3060077745-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,3.8953853642751226,0.0,1.0000118921377257,-0.9412577006080384,-0.33768911893347775,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060053713-3060053330-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary_link,5.179094544897061,1.0,1.1019406315285611,0.8544339329615975,0.5195600583222081,14.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060053713-3060053633-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,5.205708534815374,0.0,1.0576008316285017,0.9231261034654031,0.3844973304208779,9.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060053713-6605827643-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,8.006926078320788,0.0,1.146510230731699,-0.6011196538042105,0.7991590341166808,74.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060069332-6784191174-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,primary,5.6343859502838125,1.0,1.0000470581560286,0.1932307772879474,-0.9811533349628363,6.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060069733-3060069332-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,primary,3.7912103852113983,1.0,1.0,0.22947382714651002,-0.9733148322381272,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060069733-544527108-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,2.8944191118535016,0.0,1.0,-0.6002727095819378,0.7997953951675132,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060069733-544527109-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,3.7792456141874085,0.0,1.0,0.7755341896255525,-0.6313055684229607,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060069735-3060069733-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,primary,5.168584464799638,1.0,1.0003976569232826,0.10135702066424647,-0.9948501165311624,7.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060069735-6145587226-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,primary_link,2.3458361349883607,0.0,1.0,-0.9950954738356962,-0.09891914855937274,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060069744-1299322339-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,7.0330504720406735,0.0,1.0253542296351938,0.9914566838828346,0.1304363599003477,70.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060069744-6133235136-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,primary,6.10776203544069,1.0,1.0008866223258657,0.12435053313989121,-0.9922383508551889,13.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060069764-544527315-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,4.183453737293877,1.0,1.0,-0.7401741295991525,-0.6724152421473929,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060069764-6147300027-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,primary,5.638333316792615,1.0,1.0283570285532637,0.3965090277853081,-0.9180308224045366,8.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060077745-3060053633-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,3.8422226651688707,0.0,1.0,-0.9132254199009321,-0.40745469987075406,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060077745-3060053704-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,3.8953853642751226,0.0,1.0000118921377257,0.9412577006080384,0.33768911893347764,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060800336-3088722069-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,secondary,7.471996922559066,0.0,1.1179227840086872,-0.9946808275818142,0.10300510298600403,50.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060893231-3059938516-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,7.169652511330181,1.0,1.0718926142333578,-0.9676763798839445,0.2521952097378216,40.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060893232-10279663399-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,secondary,7.794599074357542,0.0,1.0149508555131976,0.21306065202054147,-0.977038974944491,45.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060893232-3060893231-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,secondary,3.7247773451109207,1.0,1.0,-0.4860741550338272,0.8739175680853148,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060899458-10279663395-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,3.8056619894367363,1.0,1.0,0.1873418336493168,0.9822947812978097,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060899458-10279663399-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,secondary,3.789990955482348,0.0,1.0,-0.378946700298719,0.9254184990223141,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060906959-11285257715-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,secondary,2.8867541109842456,0.0,1.0,-0.8783643939601783,-0.4779916227539649,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060906959-1512747940-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,secondary,7.689315270730571,0.0,1.016540331052617,0.09135733951930036,0.9958181744254095,48.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3060906959-6347430603-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,6.929927645247277,1.0,1.0000989681042924,0.96788016767185,-0.2514119747098603,16.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3062896078-4912343776-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,6.810777309188933,1.0,1.005600284835738,-0.9481081860457156,-0.31794790068988166,19.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3062896078-6132993309-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,primary,2.554665894202853,1.0,1.0,-0.15668380220677197,0.9876488172047942,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3062896085-3062896078-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,2.3912367905886085,1.0,1.0,-0.8830096087688808,-0.4693549092337567,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3062896085-3070913890-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,primary,4.009440055131657,1.0,1.0,0.16626673650078938,-0.9860808143014329,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3062902317-544505042-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,2.3892213996535925,1.0,1.0,-0.06257385103384482,-0.9980403364427683,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3062902317-6605849909-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,5.0764542451334735,1.0,1.0000581880956398,0.9991504892037748,-0.04121043464776144,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3062902319-544505040-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,5.977474643154706,1.0,1.0041920959031398,-0.18578398588068765,-0.9825906118981009,6.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3062902321-3062902319-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary_link,3.5995016429627196,1.0,1.0214144819812074,-0.810489675744496,-0.585752921897605,4.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3062902321-544505042-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,3.3167644956873117,1.0,1.0,-0.9988006542612832,0.048961750859551074,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3062902324-267398159-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,2.457621095093578,1.0,1.0,0.09329208305801248,-0.9956387835147328,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3062902324-6347483915-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,6.086213205652385,1.0,1.0001802508871271,0.9985427811819603,-0.0539658609622408,9.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063908729-6133187836-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,2.478804737596532,1.0,1.0,0.03646367675145274,0.9993349790124259,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063908729-6133187838-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,secondary,3.4957496986033783,1.0,1.0113773935460997,-0.8320883512436121,0.5546431066232476,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063908731-3063910891-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,4.8552516322367385,1.0,1.0000505123235024,0.04369385202630832,0.999044967604113,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063908732-3063908731-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,2.7235297719505964,1.0,1.0,0.05676109046066396,0.9983877896938225,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063908732-3063910893-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk_link,2.6759401471839763,1.0,1.191828119470515,0.9966077058424953,0.08229872815152457,5.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910833-3063908732-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,4.716103146694393,1.0,1.0,0.04777486450151312,0.9988581292264993,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910833-3063910894-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk_link,2.5856565528881434,0.0,1.0,0.9992050181335681,-0.03986642367576927,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910844-3063910854-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,1.889339797566919,1.0,1.0067781909473383,0.8116293878084756,-0.5841726943684026,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910846-3063910852-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,2.7770164055669326,1.0,1.0526196008011424,-0.9732172743316195,0.22988722657540864,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910846-7205528933-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,3.684268841556253,1.0,1.0006182823812413,-0.3560578752604836,-0.9344639048486517,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910852-3063910858-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,2.010091463545043,1.0,1.0090225547906688,-0.42324514510109895,0.9060152024929548,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910854-3063910846-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,3.1622631444416216,1.0,1.1581583660050014,-0.22435585751035342,-0.9745072853502913,6.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910854-7735731505-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,5.662755598037931,1.0,1.0117684466989922,0.9784945147813126,-0.20627284005143207,12.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910858-3063910861-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,2.635192728798819,1.0,1.037720092535488,0.3451013392536692,0.9385654296027123,4.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910858-7205528934-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,4.370712874773608,1.0,1.0085377234193855,-0.9488397023495416,0.31575816576176335,4.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910861-3063910844-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,2.62016571579169,1.0,1.0367076547813676,0.9926198324629678,0.12126775416898594,5.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910874-3062902324-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,4.365528790561202,1.0,1.0054957628093433,0.13406897636509463,-0.9909720024180378,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910874-540959648-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,secondary_link,4.512506501124672,1.0,1.250928877903038,-0.5184569903379638,-0.85510370667522,9.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910891-3063908729-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,3.3446270301737613,1.0,1.0,0.036823354910742755,0.9993217902823481,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910891-540959655-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk_link,2.535916570695745,0.0,1.0,0.9993738625734118,-0.03538195592529372,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910892-3063908731-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk_link,2.528524731610257,1.0,1.0754966088394249,-0.9968084958297685,-0.07982996080165916,5.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910892-3063910893-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,2.7169438682723297,1.0,1.0,-0.013311418803475217,-0.999911399139663,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910893-3063910894-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,4.728387319045424,1.0,1.0,-0.03869683785835202,-0.9992509968670356,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910894-3063910833-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk_link,2.5856565528881434,0.0,1.0,-0.9992050181335681,0.03986642367576917,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910894-540959642-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,5.2401266553666,1.0,1.0829506267476334,-0.44801580819328823,-0.8940256347604999,8.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910933-3110009731-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,secondary,4.54479365839374,1.0,1.0193918628223468,-0.944557996680869,0.3283446221673555,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3063910933-3110009733-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,5.042321282111253,1.0,1.0000063165523077,-0.300662730826136,-0.9537305291811574,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066425713-2237426191-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,secondary,6.841474440891516,0.0,1.0024051413838695,0.9901670040303467,0.13989032893508857,16.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066427437-3066460400-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,3.4193974183061067,1.0,1.0004775973400877,-0.6886761520778808,0.7250690708885628,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066427437-3066460402-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,2.476034071284402,1.0,1.0,0.6847260570581113,0.7288005397813946,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066427438-3062896085-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,primary,2.504055468626761,1.0,1.0,0.2079134536915441,-0.978147226021755,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066427438-3070913894-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,4.278775004863407,1.0,1.0,0.7173697935294436,0.6966926003134548,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066427694-765045868-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,secondary,6.190907443678917,1.0,1.0001374753017933,0.12097992900670489,-0.9926549535349797,11.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460389-3066460393-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,3.583018813414428,1.0,1.1149335957458493,-0.9093354255697574,0.4160637977568683,8.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460389-544527105-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,primary,3.7638013806311954,1.0,1.0,-0.08646272402562566,0.9962550864884296,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460393-544527098-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,6.003995703180736,0.0,1.3146488871291717,-0.9177710282620225,0.3971099843656288,9.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460393-544527105-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,3.667528128202901,1.0,1.0003913409191618,0.6525862950226725,0.7577144102817245,4.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460400-7719544391-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,5.909356583260306,1.0,1.0070085231612895,-0.8219791973129595,0.5695175143792706,13.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460402-544527086-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,2.9398495163063174,1.0,1.0,0.2588738157018958,-0.9659111488868637,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460402-553306116-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,3.472587377748828,1.0,1.0002666770812392,0.6761769416136364,0.7367392643466405,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460410-3066427437-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,3.2250964366812567,1.0,1.0,0.6542285887731981,0.7562968687174565,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460410-3066460400-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk_link,3.7177341250180396,1.0,1.0056844562761798,-0.11359611751409877,0.9935270112511905,4.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460411-3066460414-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk_link,3.554633520551545,1.0,1.000162128441459,-0.9711911434872272,0.23830183132316027,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460411-3066460424-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,3.363737783501773,1.0,1.0,-0.6422670296956768,0.7664809603414116,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460414-4627612251-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,4.994892016480296,1.0,1.0001262180138943,-0.7292851820386802,-0.6842098532313087,5.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460415-3066460402-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,3.764682417529437,1.0,1.0050666123758094,0.7425887202518826,-0.6697477081369306,4.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460415-553306116-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk_link,4.035089835004786,1.0,1.058146596041479,0.9952830736425311,-0.09701341825065252,8.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460420-3066460422-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk_link,3.5340368683082666,1.0,1.0000454709647248,0.058894609889364076,-0.998264205972537,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460420-544527086-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,3.0305683883894483,1.0,1.0,-0.6760783098478248,-0.73682977610389,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460422-6147300032-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,4.97149244457819,1.0,1.0006723254491512,0.655849560273929,-0.7548916175773143,7.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460424-3066427437-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,tertiary,2.9047128751668225,1.0,1.0,-0.27123342655067884,0.9625135990320227,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3066460424-3066460414-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,3.0489886398544224,1.0,1.0,-0.7501387213442449,-0.6612804992890847,2.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3070913893-3062896085-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,4.511815093753944,1.0,1.0000304205221209,-0.7194309256898753,-0.694563995007666,3.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3070913893-3070913890-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,primary_link,4.89302224399151,1.0,1.0286673500778492,-0.4337706305206355,-0.9010233293859434,8.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3070913894-4627612250-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,trunk,6.834214223024134,1.0,1.000013314245793,0.7229239454824935,0.6909276149120288,10.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3070913899-3070913894-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,secondary_link,5.169574490655311,1.0,1.311425106657529,0.5091961334322765,-0.8606505084513802,12.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3070913899-6132993310-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,secondary,5.029980300360032,0.0,1.0000333681163183,0.07350192047413041,-0.997295075535127,4.0,0.0,0.0,0.0,99.0,0,train
osm-gaul2-73705-3070913899-7695312703-0,DFO_2106_From_20021215_to_20021220,2002-12-15,gaul2-73705,secondary,5.5089752958728,0.0,1.000077109049283,-0.07327714070107544,0.9973116166227458,7.0,0.0,0.0,0.0,99.0,0,train
